OG,FG,ABV,IBU,Color,BoilTime,BoilGravity,Efficiency,SugarScale,BrewMethod,PrimaryTemp,IsPils,SizeRatio
1.069,1.012,7.4,90.72,7.82,60,1.054,72.0,Specific Gravity,All Grain,20.0,False,1.28
1.071,1.008,8.32,42.86,3.91,60,1.053,65.0,Specific Gravity,All Grain,21.11,False,1.1820365033621518
1.064,1.016,6.23,32.81,14.06,60,1.052,75.0,Specific Gravity,All Grain,17.78,False,1.2225484439224896
1.08,1.015,8.53,85.33,15.28,90,1.0590000000000002,95.0,Specific Gravity,All Grain,18.33,False,1.3635926993275695
1.087,1.023,8.31,37.66,10.3,60,1.199,25.0,Specific Gravity,extract,18.0,False,0.43478260869565216
1.055,1.015,5.22,20.31,18.31,60,1.039,70.0,Specific Gravity,All Grain,17.0,False,1.425
1.05,1.016,4.52,20.24,13.88,60,1.044,67.0,Specific Gravity,All Grain,19.0,False,1.14
1.095,1.025,9.18,78.78,16.16,120,1.057,70.0,Specific Gravity,All Grain,20.0,False,1.6663732394366197
1.075,1.014,7.96,50.86,39.79,60,1.055,65.0,Specific Gravity,All Grain,20.0,False,1.35
1.062,1.01,6.81,65.06,7.49,60,1.045,65.0,Specific Gravity,BIAB,18.89,False,1.3751651254953765
1.047,1.008,5.13,47.42,6.34,60,1.047,65.0,Specific Gravity,Partial Mash,21.0,False,1.0
1.05,1.01,5.29,28.35,9.92,90,1.042,78.0,Specific Gravity,All Grain,12.0,False,1.2
1.065,1.012,6.95,106.04,6.69,60,1.05,70.0,Specific Gravity,All Grain,19.0,False,1.3015873015873018
1.051,1.013,5.06,39.32,7.51,60,1.04,70.0,Specific Gravity,All Grain,20.0,False,1.2728146013448607
1.055,1.012,5.77,31.11,4.56,60,1.042,70.0,Specific Gravity,BIAB,25.0,False,1.3333333333333333
1.093,1.027,8.7,66.86,38.15,70,1.056,72.0,Specific Gravity,All Grain,22.0,False,1.6666666666666667
1.061,1.016,5.96,71.54,11.96,60,1.046,60.0,Specific Gravity,All Grain,20.0,False,1.3327464788732395
1.0490000000000002,1.009,5.27,44.4,6.65,60,1.043,80.0,Specific Gravity,All Grain,20.0,False,1.130432785077644
1.087,1.022,8.52,40.65,22.22,90,1.046,70.0,Specific Gravity,All Grain,20.0,False,1.4997358689910196
1.05,1.01,5.25,28.11,3.43,60,1.043,80.0,Specific Gravity,All Grain,19.0,False,1.1538461538461537
1.061,1.014,6.17,40.04,24.95,60,1.0490000000000002,70.0,Specific Gravity,BIAB,21.11,False,1.2458350264120277
1.074,1.018,7.33,99.32,13.7,70,1.046,55.0,Specific Gravity,All Grain,21.0,False,1.5841584158415842
1.061,1.01,6.66,79.85,8.91,60,1.055,70.0,Specific Gravity,All Grain,20.0,False,1.096774193548387
1.065,1.018,6.1,60.45,5.73,60,1.037,70.0,Specific Gravity,All Grain,20.0,False,1.7432646592709984
1.058,1.012,6.13,26.63,5.03,60,1.0490000000000002,74.0,Specific Gravity,All Grain,22.22,False,1.1996830427892236
1.085,1.014,9.34,44.29,30.0,90,1.068,70.0,Specific Gravity,All Grain,22.22,False,1.2501100836635843
1.039,1.008,4.02,5.68,4.06,60,1.045,70.0,Specific Gravity,All Grain,18.0,False,0.8695652173913043
1.058,1.014,5.76,25.77,18.78,60,1.044,70.0,Specific Gravity,All Grain,10.0,False,1.300052826201796
1.103,1.02,10.83,32.01,16.33,60,1.062,70.0,Specific Gravity,All Grain,21.11,False,1.6663732394366197
1.055,1.015,5.45,77.41,4.56,75,1.046,72.0,Specific Gravity,All Grain,20.0,False,1.1934384320409035
12.2235,2.40022,5.24,56.9,18.73,75,10.5,78.0,Plato,All Grain,18.0,False,1.1666666666666667
1.042,1.008,4.58,70.68,4.23,60,1.03,60.0,Specific Gravity,BIAB,18.33,False,1.4096628082536486
1.078,1.013,8.55,97.57,9.03,60,1.068,80.0,Specific Gravity,All Grain,20.0,False,1.14
1.041,1.012,3.8,29.4,4.24,45,1.03,75.0,Specific Gravity,BIAB,20.0,False,1.3640730067243034
1.087,1.025,8.13,31.4,23.3,60,1.064,70.0,Specific Gravity,All Grain,22.22,False,1.3635926993275695
1.072,1.001,9.32,17.46,4.43,55,1.108,25.0,Specific Gravity,extract,20.56,False,0.6670581327069875
1.088,1.025,8.29,60.18,50.0,60,1.069,70.0,Specific Gravity,BIAB,20.0,False,1.2701342281879195
1.06,1.014,6.05,63.99,10.65,60,1.051,35.0,Specific Gravity,extract,19.0,False,1.1666666666666667
1.052,1.014,5.02,48.14,13.02,60,1.038,72.0,Specific Gravity,All Grain,19.44,False,1.3635926993275695
1.063,1.014,6.43,56.46,5.53,80,1.046,70.0,Specific Gravity,All Grain,20.0,False,1.3635926993275695
1.051,1.013,5.02,22.92,4.69,60,1.043,70.0,Specific Gravity,Partial Mash,20.0,False,1.1820365033621518
1.05,1.009,5.35,22.34,4.68,60,1.011,100.0,Specific Gravity,All Grain,17.0,False,4.5
1.072,1.017,7.28,77.7,7.62,60,1.054,75.0,Specific Gravity,BIAB,17.22,False,1.3333333333333333
12.719,3.38886,5.0,53.85,5.33,60,11.0,65.0,Plato,All Grain,20.0,False,1.1668868339938352
1.043,1.008,4.55,21.87,3.17,60,1.023,60.0,Specific Gravity,All Grain,20.0,False,1.9
1.031,1.007,3.1,6.74,1.99,90,1.024,75.0,Specific Gravity,All Grain,17.22,False,1.300052826201796
1.073,1.02,6.95,62.36,5.66,60,1.122,35.0,Specific Gravity,Partial Mash,20.0,False,0.6001056524035921
1.041,1.004,4.89,0.0,8.67,0,1.041,75.0,Specific Gravity,All Grain,20.0,False,1.0
1.072,1.019,6.91,63.03,5.08,60,1.047,72.0,Specific Gravity,BIAB,18.89,False,1.5456292026897214
1.053,1.009,5.75,42.17,5.52,60,1.043,68.0,Specific Gravity,All Grain,20.0,False,1.2105263157894737
1.051,1.01,5.36,27.96,9.17,90,1.037,70.0,Specific Gravity,All Grain,23.89,False,1.380976346250629
1.07,1.013,7.46,83.0,6.61,60,1.054,70.0,Specific Gravity,All Grain,18.0,False,1.2954545454545454
1.086,1.022,8.47,105.44,10.2,90,1.068,70.0,Specific Gravity,All Grain,20.0,False,1.2728146013448607
1.0490000000000002,1.014,4.54,20.46,13.92,60,1.037,65.0,Specific Gravity,All Grain,16.67,False,1.3327464788732395
1.047,1.011,4.71,32.51,7.64,90,1.037,75.0,Specific Gravity,All Grain,20.0,False,1.28
1.056,1.014,5.52,31.69,4.46,60,1.041,70.0,Specific Gravity,All Grain,20.0,False,1.3635926993275695
1.061,1.012,6.51,26.53,21.82,60,1.075,70.0,Specific Gravity,Partial Mash,18.89,False,0.8179634966378483
1.0590000000000002,1.006,6.87,26.54,11.79,60,1.045,64.0,Specific Gravity,All Grain,26.0,False,1.3
1.052,1.014,5.01,62.81,5.45,60,1.038,75.0,Specific Gravity,BIAB,21.11,False,1.3635926993275695
1.052,1.012,5.31,21.27,21.1,60,1.038,70.0,Specific Gravity,All Grain,8.89,False,1.3635926993275695
1.097,1.025,9.49,60.25,50.0,75,1.068,75.0,Specific Gravity,All Grain,20.0,False,1.430864836872087
1.077,1.021,7.37,126.48,6.61,60,1.055,70.0,Specific Gravity,All Grain,18.89,False,1.3998943475964079
1.0659999999999998,1.017,6.45,60.99,5.3,60,1.052,75.0,Specific Gravity,All Grain,17.78,False,1.208278291501541
1.056,1.009,6.14,72.76,8.26,90,1.046,76.0,Specific Gravity,All Grain,19.0,False,1.208888888888889
1.087,1.024,8.32,59.4,19.24,60,1.074,70.0,Specific Gravity,All Grain,20.0,False,1.1820365033621518
1.055,1.011,5.98,45.42,6.71,60,1.051,85.0,Specific Gravity,All Grain,20.0,False,1.08
1.054,1.016,5.07,30.55,13.44,90,1.043,68.0,Specific Gravity,All Grain,18.33,False,1.274469186949767
1.074,1.009,8.6,29.04,4.63,60,1.054,80.0,Specific Gravity,All Grain,26.4,False,1.3653846153846152
1.044,1.01,4.42,30.3,4.44,60,1.032,72.0,Specific Gravity,All Grain,19.44,False,1.3635926993275695
1.0759999999999998,1.016,7.88,41.81,50.0,60,1.0590000000000002,75.0,Specific Gravity,BIAB,18.0,False,1.2857142857142858
1.053,1.015,5.03,43.4,40.0,45,1.036,35.0,Specific Gravity,Partial Mash,16.11,False,1.4986807387862795
1.07,1.021,6.43,24.85,19.47,60,1.056,72.0,Specific Gravity,Partial Mash,20.0,False,1.263157894736842
1.096,1.018,10.29,115.28,50.0,90,1.073,75.0,Specific Gravity,All Grain,18.89,False,1.3179634966378482
1.058,1.013,5.89,61.72,5.94,60,1.0490000000000002,58.0,Specific Gravity,BIAB,18.0,False,1.1764705882352942
1.056,1.011,5.87,54.35,23.15,45,1.112,35.0,Specific Gravity,extract,21.11,False,0.49973586899101957
1.056,1.013,5.56,18.05,3.96,90,1.044,73.0,Specific Gravity,All Grain,20.0,False,1.2728146013448607
1.075,1.014,8.07,89.11,8.49,60,1.0659999999999998,90.0,Specific Gravity,All Grain,18.33,False,1.1364073006724305
1.053,1.013,5.21,41.83,4.35,60,1.0490000000000002,80.0,Specific Gravity,All Grain,20.56,False,1.0907780979827089
1.078,1.02,7.58,55.3,3.77,90,1.062,85.0,Specific Gravity,BIAB,22.0,False,1.25
1.074,1.018,7.28,44.28,30.02,60,1.067,72.0,Specific Gravity,All Grain,18.0,False,1.1
1.062,1.014,6.38,54.19,5.37,15,1.04,35.0,Specific Gravity,extract,19.44,False,1.3602875112309074
1.071,1.02,6.68,86.88,9.75,60,1.0659999999999998,70.0,Specific Gravity,All Grain,19.0,False,1.075
1.061,1.011,6.81,83.1,5.16,75,1.048,70.0,Specific Gravity,All Grain,18.33,False,1.2683018867924527
1.072,1.018,7.04,57.22,7.48,60,1.063,75.0,Specific Gravity,All Grain,18.33,False,1.1364073006724305
1.057,1.01,6.07,26.77,8.92,60,1.045,70.0,Specific Gravity,All Grain,19.0,False,1.25
1.03,1.007,3.05,31.03,3.63,60,1.029,35.0,Specific Gravity,Partial Mash,30.0,False,1.0434782608695652
1.086,1.022,8.5,165.34,10.56,90,1.064,73.0,Specific Gravity,All Grain,20.0,False,1.3477262287551677
1.056,1.011,5.95,32.48,7.16,60,1.038,67.0,Specific Gravity,All Grain,18.89,False,1.4908741594620556
1.047,1.013,4.53,37.39,5.75,60,1.04,75.0,Specific Gravity,All Grain,18.0,False,1.1904761904761905
1.05,1.01,5.22,22.41,5.97,60,1.092,65.0,Specific Gravity,Partial Mash,23.89,False,0.5456292026897214
1.048,1.013,4.66,61.61,5.08,60,1.036,80.0,Specific Gravity,BIAB,18.0,False,1.3333333333333333
1.053,1.01,5.65,36.62,7.36,15,1.053,35.0,Specific Gravity,extract,19.0,False,1.0
1.083,1.019,8.32,70.17,40.0,60,1.069,75.0,Specific Gravity,extract,20.0,False,1.1996830427892236
1.088,1.022,8.66,44.27,10.55,60,1.068,62.0,Specific Gravity,All Grain,21.0,False,1.3
1.045,1.008,4.88,39.5,5.7,60,1.032,60.0,Specific Gravity,BIAB,18.0,False,1.3793103448275863
1.0590000000000002,1.017,5.49,33.67,7.64,60,1.046,70.0,Specific Gravity,All Grain,22.0,False,1.2727272727272727
1.05,1.01,5.24,29.1,23.44,60,1.044,72.5,Specific Gravity,All Grain,12.78,False,1.1364073006724305
1.034,1.009,3.35,31.55,10.06,70,1.03,80.0,Specific Gravity,All Grain,18.0,False,1.1428571428571428
1.051,1.014,4.86,44.88,3.41,70,1.036,75.0,Specific Gravity,BIAB,19.0,False,1.4222222222222223
1.0759999999999998,1.018,7.59,108.43,15.95,60,1.067,80.0,Specific Gravity,All Grain,18.33,False,1.1364073006724305
1.06,1.013,6.17,34.74,4.39,60,1.0490000000000002,75.0,Specific Gravity,All Grain,21.0,False,1.2391304347826086
1.046,1.01,4.7,22.72,4.66,90,1.039,60.0,Specific Gravity,BIAB,23.0,False,1.2
1.052,1.01,5.54,40.92,3.96,60,1.045,80.0,Specific Gravity,BIAB,18.0,False,1.16
1.061,1.015,5.98,29.53,4.27,60,1.046,70.0,Specific Gravity,All Grain,22.0,False,1.3206550449022716
1.0659999999999998,1.025,5.38,35.91,48.86,60,1.0659999999999998,50.0,Specific Gravity,Partial Mash,18.33,False,1.0
1.051,1.008,5.57,27.83,3.37,90,1.044,70.0,Specific Gravity,All Grain,19.0,False,1.1538461538461537
1.056,1.014,5.49,42.36,43.66,60,1.041,70.0,Specific Gravity,BIAB,17.0,False,1.3653846153846152
1.048,1.008,5.29,1.33,6.29,60,1.035,70.0,Specific Gravity,All Grain,22.22,False,1.3635926993275695
1.031,1.009,2.86,49.87,8.76,90,1.019,35.0,Specific Gravity,BIAB,20.0,False,1.6666666666666667
1.057,1.015,5.52,57.6,10.72,60,1.039,75.0,Specific Gravity,BIAB,19.0,False,1.4444444444444444
1.05,1.012,5.03,0.0,50.0,60,1.046,73.0,Specific Gravity,BIAB,17.0,False,1.0923076923076922
1.063,1.008,7.26,29.64,3.73,90,1.045,80.0,Specific Gravity,All Grain,21.0,False,1.425
1.0590000000000002,1.017,5.53,23.08,13.68,60,1.039,60.0,Specific Gravity,All Grain,21.11,False,1.4997358689910196
1.048,1.005,5.72,21.16,13.16,60,1.036,62.0,Specific Gravity,All Grain,21.11,False,1.1535960991466885
1.06,1.011,6.36,0.0,11.08,60,1.1,35.0,Specific Gravity,extract,21.11,False,0.6001056524035921
1.054,1.014,5.34,9.13,4.36,60,1.054,55.0,Specific Gravity,All Grain,18.0,False,1.011111111111111
1.052,1.011,5.51,72.17,6.19,60,1.046,75.0,Specific Gravity,All Grain,20.0,False,1.1200338123415046
1.05,1.008,5.57,10.23,4.53,90,1.038,77.0,Specific Gravity,All Grain,20.0,False,1.307598537180008
1.055,1.01,5.94,36.66,3.33,90,1.044,76.0,Specific Gravity,All Grain,21.11,False,1.2501100836635843
1.045,1.01,4.56,17.3,4.17,90,1.03,70.0,Specific Gravity,All Grain,20.0,False,1.4759640781827787
1.055,1.012,5.67,29.25,31.27,60,1.04,60.0,Specific Gravity,All Grain,17.78,False,1.3635926993275695
1.054,1.009,5.8,38.83,25.77,90,1.043,70.0,Specific Gravity,All Grain,15.56,False,1.2501100836635843
1.077,1.02,7.47,55.43,5.93,60,1.062,70.0,Specific Gravity,All Grain,19.44,False,1.2501100836635843
1.056,1.014,5.6,15.74,15.27,60,1.043,75.0,Specific Gravity,All Grain,20.0,False,1.3179634966378482
1.092,1.015,10.11,27.45,26.99,90,1.062,70.0,Specific Gravity,All Grain,18.0,False,1.2
1.053,1.012,5.32,35.63,5.23,60,1.043,35.0,Specific Gravity,extract,18.33,False,1.2271853986551393
1.067,1.011,7.35,26.65,8.74,60,1.052,70.0,Specific Gravity,All Grain,18.33,False,1.304088194763436
1.036,1.009,3.51,17.98,16.43,60,1.031,73.0,Specific Gravity,BIAB,19.0,False,1.15
1.047,1.011,4.83,14.2,3.86,60,1.035,68.0,Specific Gravity,All Grain,20.0,False,1.3635926993275695
1.06,1.016,5.86,42.53,6.39,90,1.046,75.0,Specific Gravity,All Grain,20.0,False,1.307598537180008
1.045,1.011,4.43,30.22,34.73,60,1.086,35.0,Specific Gravity,extract,17.0,False,0.5238095238095238
1.053,1.013,5.3,44.69,29.65,60,1.042,73.0,Specific Gravity,All Grain,18.89,False,1.2728146013448607
1.058,1.015,5.74,0.0,3.18,90,1.031,75.0,Specific Gravity,All Grain,12.78,False,1.8807157057654076
1.06,1.017,5.74,9.58,8.41,60,1.06,35.0,Specific Gravity,Partial Mash,21.11,False,1.0
13.195,2.9955,5.47,49.84,16.19,60,10.3,70.0,Plato,All Grain,18.33,False,1.300052826201796
1.079,1.017,8.09,71.03,50.0,90,1.062,75.0,Specific Gravity,All Grain,18.33,False,1.2728146013448607
1.056,1.016,5.32,31.11,9.82,60,,50.0,Specific Gravity,extract,22.0,False,0.4
1.052,1.009,5.64,22.93,4.57,60,1.037,70.0,Specific Gravity,All Grain,23.33,False,1.3998943475964079
1.068,1.019,6.46,60.91,12.73,60,1.054,35.0,Specific Gravity,Partial Mash,25.0,False,1.2727272727272727
1.089,1.023,8.71,48.63,50.0,60,1.03,65.0,Specific Gravity,BIAB,18.0,False,3.0
1.07,1.018,6.85,36.53,26.89,60,1.0590000000000002,82.0,Specific Gravity,All Grain,20.0,False,1.1935439888195793
1.067,1.021,6.1,33.48,4.03,90,1.0490000000000002,75.0,Specific Gravity,All Grain,20.0,False,1.3635926993275695
1.053,1.016,4.91,38.16,34.92,60,1.021,75.0,Specific Gravity,All Grain,18.33,False,2.4960422163588394
1.04,1.007,4.35,18.89,2.56,90,1.031,68.0,Specific Gravity,All Grain,18.33,False,1.2728146013448607
1.052,1.01,5.54,26.32,5.43,50,1.0759999999999998,35.0,Specific Gravity,extract,19.0,False,0.6875
1.062,1.01,6.79,55.96,6.3,70,1.0490000000000002,75.0,Specific Gravity,BIAB,18.0,False,1.2608695652173914
1.057,1.012,5.97,28.26,10.16,90,1.057,70.0,Specific Gravity,All Grain,22.0,False,1.0
1.06,1.015,5.86,45.51,41.58,60,1.089,35.0,Specific Gravity,extract,18.33,False,0.6666666666666666
1.062,1.014,6.27,61.73,5.97,60,1.052,73.0,Specific Gravity,BIAB,20.0,False,1.1904761904761905
1.056,1.014,5.52,61.61,8.6,60,1.048,80.0,Specific Gravity,All Grain,21.11,False,1.1668868339938352
1.058,1.015,5.62,56.23,3.85,90,1.047,70.0,Specific Gravity,BIAB,19.0,False,1.2391304347826086
1.058,1.013,5.99,82.89,4.43,60,1.039,65.0,Specific Gravity,All Grain,20.0,False,1.4997358689910196
1.063,1.015,6.33,58.52,9.96,60,1.053,75.0,Specific Gravity,All Grain,22.22,False,1.1820365033621518
1.067,1.018,6.4,64.1,47.03,60,1.051,72.0,Specific Gravity,All Grain,18.89,False,1.300052826201796
1.067,1.013,7.05,47.25,7.0,60,1.047,50.0,Specific Gravity,All Grain,19.0,False,1.425
1.042,1.007,4.65,22.45,3.21,90,1.07,70.0,Specific Gravity,Partial Mash,12.0,False,0.6
1.052,1.016,4.79,23.68,26.41,60,1.1,35.0,Specific Gravity,Partial Mash,20.0,False,0.5238095238095238
1.069,1.018,6.73,95.2,6.39,60,1.053,75.0,Specific Gravity,All Grain,20.0,False,1.307598537180008
1.073,1.013,7.77,35.54,3.91,90,1.041,55.0,Specific Gravity,BIAB,18.33,False,1.2689721421709894
1.051,1.013,5.0,30.11,27.7,60,1.041,75.0,Specific Gravity,BIAB,10.0,False,1.2501100836635843
1.045,1.015,3.97,19.04,15.21,60,1.034,70.0,Specific Gravity,All Grain,18.33,False,1.300052826201796
1.063,1.017,6.09,46.41,30.82,75,1.046,75.0,Specific Gravity,All Grain,20.0,False,1.3527035425730267
1.078,1.016,8.14,61.59,10.33,60,1.056,70.0,Specific Gravity,All Grain,21.11,False,1.3751651254953765
1.043,1.009,4.51,29.37,3.41,60,1.037,70.0,Specific Gravity,All Grain,10.0,False,1.16
1.064,1.014,6.55,65.94,8.18,60,1.053,72.0,Specific Gravity,All Grain,20.0,False,1.2161383285302594
1.062,1.012,6.5,108.16,6.52,90,1.075,35.0,Specific Gravity,extract,19.44,False,0.5456292026897214
1.046,1.011,4.55,17.2,15.3,75,1.039,65.0,Specific Gravity,All Grain,18.0,False,1.1666666666666667
1.043,1.011,4.21,9.56,4.12,90,1.027,60.0,Specific Gravity,All Grain,21.11,False,1.5995773903856314
1.071,1.018,7.0,222.14,5.85,90,1.053,70.0,Specific Gravity,All Grain,18.33,False,1.3333333333333333
1.127,1.03,12.67,0.0,14.06,1,1.5,35.0,Specific Gravity,extract,21.11,False,0.20021130480718438
1.101,1.021,10.5,61.69,22.18,60,1.074,70.0,Specific Gravity,BIAB,18.89,False,1.3635926993275695
1.073,1.013,7.88,46.31,11.35,60,1.052,72.0,Specific Gravity,BIAB,18.0,False,1.4000000000000001
1.052,1.011,5.38,21.43,25.86,60,1.043,70.0,Specific Gravity,All Grain,23.89,False,1.2
1.052,1.01,5.56,35.4,7.07,60,1.063,56.0,Specific Gravity,All Grain,18.89,False,0.8213207547169812
1.047,1.009,4.97,24.36,4.48,60,1.034,75.0,Specific Gravity,All Grain,20.0,False,1.3636363636363635
1.034,1.01,3.26,25.93,5.4,60,1.031,71.0,Specific Gravity,All Grain,15.0,False,1.0924615384615386
1.058,1.017,5.46,49.37,25.07,60,1.045,25.0,Specific Gravity,extract,20.0,False,1.300052826201796
1.106,1.016,11.88,55.19,11.96,90,1.087,75.0,Specific Gravity,All Grain,24.0,False,1.2173913043478262
1.112,1.028,10.98,0.0,40.0,60,1.082,75.0,Specific Gravity,All Grain,21.11,False,1.3635926993275695
1.069,1.013,7.28,42.75,30.46,75,1.0490000000000002,74.0,Specific Gravity,All Grain,18.0,False,1.2380952380952381
1.055,1.013,5.56,22.23,4.21,60,1.051,66.0,Specific Gravity,All Grain,20.0,False,1.08
1.037,1.006,4.07,52.23,6.08,60,1.051,70.0,Specific Gravity,BIAB,22.22,False,0.7271853986551393
1.044,1.007,4.86,10.46,25.76,90,1.093,35.0,Specific Gravity,All Grain,20.0,False,0.47058823529411764
1.062,1.011,6.65,20.2,10.87,90,1.053,70.0,Specific Gravity,BIAB,14.0,False,1.16
1.0590000000000002,1.014,5.91,72.51,13.4,60,1.043,72.0,Specific Gravity,All Grain,19.0,False,1.375
1.057,1.014,5.65,24.34,9.18,60,1.047,75.0,Specific Gravity,All Grain,20.0,False,1.2173913043478262
1.053,1.013,5.2,35.03,13.38,60,1.033,60.0,Specific Gravity,All Grain,17.78,False,1.5995773903856314
1.048,1.012,4.73,59.64,5.46,60,1.041,65.0,Specific Gravity,All Grain,20.0,False,1.1666666666666667
1.058,1.01,6.31,28.01,5.43,90,1.041,70.0,Specific Gravity,All Grain,22.22,False,1.4286792452830188
1.057,1.014,5.57,31.71,14.34,60,1.104,35.0,Specific Gravity,extract,22.22,False,0.5456292026897214
1.011,1.003,1.07,13.94,3.23,60,1.007,75.0,Specific Gravity,All Grain,15.0,False,1.5
1.054,1.012,5.49,19.14,50.0,60,1.044,70.0,Specific Gravity,All Grain,21.11,False,1.2271853986551393
1.051,1.012,5.22,18.67,3.67,60,1.035,68.0,Specific Gravity,All Grain,20.0,False,1.4675118858954042
1.047,1.011,4.68,42.73,5.56,60,1.03,70.0,Specific Gravity,BIAB,18.33,False,1.5636555731642896
1.057,1.016,5.5,20.97,40.0,60,1.042,65.0,Specific Gravity,All Grain,20.0,False,1.3635926993275695
1.105,1.024,10.63,98.33,50.0,60,1.084,75.0,Specific Gravity,All Grain,20.0,False,1.25
1.065,1.017,6.3,44.16,12.11,60,1.05,84.0,Specific Gravity,BIAB,25.0,False,1.3079268292682926
1.102,1.017,11.16,0.0,17.11,60,1.075,70.0,Specific Gravity,All Grain,18.0,False,1.3571428571428572
1.07,1.018,6.79,34.89,10.35,60,1.057,65.0,Specific Gravity,All Grain,10.0,False,1.2237068965517242
1.058,1.017,5.42,17.74,11.26,90,1.048,80.0,Specific Gravity,All Grain,8.89,False,1.2175511141741326
1.052,1.005,6.18,52.76,10.33,70,1.04,70.0,Specific Gravity,All Grain,20.0,False,1.2855345911949685
1.053,1.008,5.93,10.49,17.94,60,1.045,35.0,Specific Gravity,extract,22.78,False,1.1820365033621518
1.053,1.016,4.82,22.3,12.42,60,1.046,75.0,Specific Gravity,All Grain,19.44,False,1.1426415094339624
1.071,1.012,7.69,80.84,6.58,60,1.047,70.0,Specific Gravity,BIAB,19.0,False,1.5
1.079,1.017,8.07,89.3,10.58,60,1.113,25.0,Specific Gravity,extract,21.11,False,0.6999471737982039
1.053,1.009,5.73,38.6,6.38,60,1.037,77.0,Specific Gravity,All Grain,20.0,False,1.4169969176574195
1.047,1.009,5.0,28.33,3.47,60,1.038,75.0,Specific Gravity,All Grain,18.0,False,1.24
1.067,1.011,7.34,76.24,5.64,60,1.054,64.0,Specific Gravity,BIAB,23.89,False,1.2498679344955097
1.075,1.019,7.32,48.82,8.7,30,1.063,70.0,Specific Gravity,All Grain,18.33,False,1.2008456659619449
1.058,1.011,6.15,134.8,6.02,60,1.056,75.0,Specific Gravity,All Grain,18.0,False,1.0285
1.05,1.011,5.13,49.27,11.14,60,1.043,64.0,Specific Gravity,BIAB,18.33,False,1.1751621872103801
1.051,1.009,5.44,50.94,9.75,60,1.043,64.0,Specific Gravity,All Grain,20.0,False,1.190356394129979
1.047,1.011,4.72,25.48,15.8,60,1.039,72.0,Specific Gravity,All Grain,18.0,False,1.1923076923076923
1.0490000000000002,1.014,4.59,36.85,36.91,60,1.041,65.0,Specific Gravity,All Grain,18.0,False,1.2
18.009,3.28413,8.49,40.05,4.4,60,18.0,75.0,Plato,All Grain,21.0,False,1.0
1.048,1.012,4.7,33.29,3.87,75,1.125,35.0,Specific Gravity,extract,16.67,False,0.3809763462506291
1.089,1.024,8.61,19.63,50.0,60,1.0759999999999998,70.0,Specific Gravity,All Grain,21.11,False,1.1820365033621518
1.03,1.006,3.12,94.54,7.55,60,1.022,35.0,Specific Gravity,All Grain,19.0,False,1.3571428571428572
1.054,1.014,5.33,36.23,7.07,60,1.043,76.0,Specific Gravity,All Grain,15.56,False,1.2501100836635843
1.07,1.011,7.67,124.97,5.43,90,1.052,75.0,Specific Gravity,All Grain,20.0,False,1.3348017621145376
1.085,1.027,7.68,140.2,7.47,75,1.057,80.0,Specific Gravity,All Grain,20.0,False,1.5002201673271687
1.055,1.015,5.28,20.09,3.84,90,1.041,75.0,Specific Gravity,All Grain,20.0,False,1.3571428571428572
1.063,1.018,6.01,39.7,3.89,75,1.0590000000000002,78.0,Specific Gravity,All Grain,-17.78,False,1.066662121780232
1.074,1.016,7.56,45.99,33.86,60,1.052,80.0,Specific Gravity,All Grain,19.44,False,1.4287871162556618
